div,year,intsq,ton,n_samples
IV,2012,40E9,2.2477423569,0
IV,2012,40F0,0,0
IV,2012,40F1,0,0
IV,2012,40F2,0,0
IV,2012,40F3,4.6771236116,1
IV,2012,40F4,56.276500117,0
IV,2012,40F5,8609.2454629,16
IV,2012,40F6,2817.5861869,1
IV,2012,40F7,986.26176931,13
IV,2012,40F8,1736.6729152,6
IV,2012,41E6,0,0
IV,2012,41E7,0,0
IV,2012,41E8,0.0435131193,0
IV,2012,41E9,0,0
IV,2012,41F0,0,0
IV,2012,41F1,0,0
IV,2012,41F2,0,0
IV,2012,41F3,0,0
IV,2012,41F4,214.13992221,1
IV,2012,41F5,3723.6123344,1
IV,2012,41F6,437.62368781,1
IV,2012,41F7,231.49608484,6
IV,2012,41F8,46.233879739,0
IV,2012,41G0,443.05264145,2
IV,2012,41G1,1373.6165174,2
IV,2012,41G2,280.43872631,3
IV,2012,42E7,0,0
IV,2012,42E8,0,0
IV,2012,42E9,0,0
IV,2012,42F0,0,0
IV,2012,42F1,0,0
IV,2012,42F2,0,0
IV,2012,42F3,0,0
IV,2012,42F4,0.019866032,0
IV,2012,42F5,0,1
IV,2012,42F6,47.814133384,0
IV,2012,42F7,179.2733126,1
IV,2012,42F8,623.37722601,2
IV,2012,42G0,50.91677223,0
IV,2012,42G1,201.16433327,0
IV,2012,42G2,16.358951106,0
IV,2012,43E7,0,0
IV,2012,43E8,0,0
IV,2012,43E9,0,0
IV,2012,43F0,0,0
IV,2012,43F1,0.0353173902,0
IV,2012,43F2,0,0
IV,2012,43F3,0,0
IV,2012,43F4,0,0
IV,2012,43F5,0,0
IV,2012,43F6,0,0
IV,2012,43F7,2.0481781977,0
IV,2012,43F8,3.2758599638,0
IV,2012,43F9,0,0
IV,2012,43G0,1977.5210612,10
IV,2012,43G1,237.19712552,1
IV,2012,43G2,50.618306384,0
IV,2012,44E6,0,0
IV,2012,44E7,0,0
IV,2012,44E8,0,0
IV,2012,44E9,0,0
IV,2012,44F0,0,0
IV,2012,44F1,0,0
IV,2012,44F2,0,0
IV,2012,44F3,0,0
IV,2012,44F4,0,0
IV,2012,44F5,0,0
IV,2012,44F8,0,0
IV,2012,44F9,0.1985257323,0
IV,2012,44G0,1633.6754377,7
IV,2012,44G1,743.23576421,0
IV,2012,45E6,0,0
IV,2012,45E7,0,0
IV,2012,45E8,0,0
IV,2012,45E9,0,0
IV,2012,45F0,1.2014788416,0
IV,2012,45F1,0,0
IV,2012,45F2,0,0
IV,2012,45F3,0,0
IV,2012,45F4,0,0
IV,2012,45F9,25.395482553,0
IV,2012,45G0,0,0
IV,2012,45G1,488.01184096,0
IV,2012,46E6,0,0
IV,2012,46E7,0,0
IV,2012,46E8,0,0
IV,2012,46E9,0.0733591697,0
IV,2012,46F0,1.0748335074,0
IV,2012,46F1,0,0
IV,2012,46F2,0,0
IV,2012,46F3,0,0
IV,2012,46G1,164.80378823,0
IV,2012,47E6,0,0
IV,2012,47E7,0,0
IV,2012,47E8,0,0
IV,2012,47E9,0,0
IV,2012,47F0,0,0
IV,2012,47F1,0,0
IV,2012,47F2,0,0
IV,2012,47F3,0,0
IV,2012,48E6,0,0
IV,2012,48E7,0,0
IV,2012,48E8,0,0
IV,2012,48E9,0,0
IV,2012,48F0,0,0
IV,2012,48F1,0,0
IV,2012,48F2,0,0
IV,2012,48F3,0.3210463407,0
IV,2012,49E6,0,0
IV,2012,49E7,0,0
IV,2012,49E8,0,0
IV,2012,49E9,0,0
IV,2012,49F0,0.0031575334,0
IV,2012,49F1,0,0
IV,2012,49F2,0,0
IV,2012,49F3,0,0
IV,2012,50E6,0,0
IV,2012,50E7,0,0
IV,2012,50E8,0,0
IV,2012,50E9,0,0
IV,2012,50F0,0,0
IV,2012,50F1,0,0
IV,2012,50F2,0,0
IV,2012,50F3,0,0
IV,2012,51E6,0,0
IV,2012,51E7,0,0
IV,2012,51E8,0,0
IV,2012,51E9,0,0
IV,2012,51F0,0,0
IV,2012,51F1,0,0
IV,2012,51F2,0,0
IV,2012,51F3,0,0
IV,2012,52E6,0,0
IV,2012,52E7,0,0
IV,2012,52E8,0,0
IV,2012,52E9,0,0
IV,2012,52F0,0,0
IV,2012,52F1,0,0
IV,2012,52F2,0,0
IV,2012,52F3,0,0
IV,2013,31F0,16.505356314,
IV,2013,31F1,5.0896590749,0
IV,2013,31F2,97.312728262,0
IV,2013,31F3,0.0497393886,0
IV,2013,32F0,15.683133767,0
IV,2013,32F1,0.0761317173,0
IV,2013,32F2,0,0
IV,2013,32F3,0.8597808609,0
IV,2013,33F1,0.0020301791,0
IV,2013,33F2,0,2
IV,2013,33F3,72.812086164,0
IV,2013,33F4,3433.3171734,1
IV,2013,33F5,0,0
IV,2013,34F0,0,0
IV,2013,34F1,0.680110008,0
IV,2013,34F2,788.28969648,0
IV,2013,34F3,786.28704619,0
IV,2013,34F4,3941.281568,1
IV,2013,34F5,0,0
IV,2013,35F0,0,0
IV,2013,35F1,0,0
IV,2013,35F2,0,0
IV,2013,35F3,7226.2851356,7
IV,2013,35F4,3269.0288622,2
IV,2013,35F5,13.842579147,0
IV,2013,35F6,0,0
IV,2013,35F7,0,0
IV,2013,36E9,0,0
IV,2013,36F0,0,0
IV,2013,36F1,2.6673426111,0
IV,2013,36F2,4.3267775604,0
IV,2013,36F3,318.89259005,1
IV,2013,36F4,5589.1338061,2
IV,2013,36F5,4091.6074182,0
IV,2013,36F6,0.0117905149,0
IV,2013,36F7,0,0
IV,2013,36F8,0,0
IV,2013,36F9,0,0
IV,2013,37E9,0,0
IV,2013,37F0,376.99997729,0
IV,2013,37F1,143.55945388,0
IV,2013,37F2,741.7175865,0
IV,2013,37F3,106.25485916,0
IV,2013,37F4,1599.5858602,3
IV,2013,37F5,1114.7196168,2
IV,2013,37F6,1144.6922162,0
IV,2013,37F7,620.94186405,1
IV,2013,37F8,19.270799588,0
IV,2013,38E8,0,0
IV,2013,38E9,0,0
IV,2013,38F0,163.81936789,0
IV,2013,38F1,12.143223971,0
IV,2013,38F2,195.33362687,0
IV,2013,38F3,516.99046714,0
IV,2013,38F4,4967.3890873,2
IV,2013,38F5,3055.8955489,2
IV,2013,38F6,4478.0494319,9
IV,2013,38F7,16.598518182,0
IV,2013,38F8,0.0067346551,0
IV,2013,39E8,0,0
IV,2013,39E9,0,0
IV,2013,39F0,73.299938986,0
IV,2013,39F1,0.5767411312,0
IV,2013,39F2,0.1637830728,0
IV,2013,39F3,0,0
IV,2013,39F4,459.70981343,0
IV,2013,39F5,3534.4882167,1
IV,2013,39F6,973.84868753,5
IV,2013,39F7,169.4607025,2
IV,2013,39F8,33.842417281,0
IV,2013,40E7,0,0
IV,2013,40E8,0,0
IV,2013,40E9,75.504391964,0
IV,2013,40F0,0,0
IV,2013,40F1,0,0
IV,2013,40F2,0,0
IV,2013,40F3,0,0
IV,2013,40F4,253.14958849,0
IV,2013,40F5,640.33253827,0
IV,2013,40F6,1725.2439083,8
IV,2013,40F7,73.277221793,1
IV,2013,40F8,43.247469449,4
IV,2013,41E6,0,0
IV,2013,41E7,0,0
IV,2013,41E8,0,0
IV,2013,41E9,0,0
IV,2013,41F0,0,0
IV,2013,41F1,0.0063582821,0
IV,2013,41F2,0,0
IV,2013,41F3,0,0
IV,2013,41F4,0,0
IV,2013,41F5,72.020372796,0
IV,2013,41F6,2338.7662272,4
IV,2013,41F7,74.152018675,1
IV,2013,41F8,0,0
IV,2013,41G0,98.082008789,1
IV,2013,41G1,456.21422743,1
IV,2013,41G2,265.58335039,5
IV,2013,42E7,0,0
IV,2013,42E8,0,0
IV,2013,42E9,0,0
IV,2013,42F0,0,0
IV,2013,42F1,0,0
IV,2013,42F2,0,0
IV,2013,42F3,0,0
IV,2013,42F4,0,0
IV,2013,42F5,0,0
IV,2013,42F6,1988.5590683,1
IV,2013,42F7,76.895181008,0
IV,2013,42F8,888.79612178,1
IV,2013,42G0,38.203317837,0
IV,2013,42G1,305.17487564,1
IV,2013,42G2,3.7210283274,0
IV,2013,43E7,0,0
IV,2013,43E8,0,0
IV,2013,43E9,0,0
IV,2013,43F0,0,0
IV,2013,43F1,0,0
IV,2013,43F2,0,0
IV,2013,43F3,0,0
IV,2013,43F4,0,0
IV,2013,43F5,0,0
IV,2013,43F6,0.0560882217,0
IV,2013,43F7,10.821241089,0
IV,2013,43F8,8.5348348555,0
IV,2013,43F9,0.2562786792,0
IV,2013,43G0,267.0423237,1
IV,2013,43G1,54.920964247,0
IV,2013,43G2,13.196164335,0
IV,2013,44E6,0,0
IV,2013,44E7,0,0
IV,2013,44E8,0,0
IV,2013,44E9,0,0
IV,2013,44F0,0,0
IV,2013,44F1,0,0
IV,2013,44F2,0,0
IV,2013,44F3,0,0
IV,2013,44F4,0,0
IV,2013,44F5,0,0
IV,2013,44F8,0,0
IV,2013,44F9,1.3134060104,0
IV,2013,44G0,45.005024043,0
IV,2013,44G1,512.40262817,0
IV,2013,45E6,0,0
IV,2013,45E7,0,0
IV,2013,45E8,0,0
IV,2013,45E9,0,0
IV,2013,45F0,0.5338755534,0
IV,2013,45F1,0.0202339104,0
IV,2013,45F2,0,0
IV,2013,45F3,0,0
IV,2013,45F4,0,0
IV,2013,45F9,0,0
IV,2013,45G0,0,0
IV,2013,45G1,155.3787445,0
IV,2013,46E6,0,0
IV,2013,46E7,0,0
IV,2013,46E8,0,0
IV,2013,46E9,0.0575007085,0
IV,2013,46F0,0.3118228015,0
IV,2013,46F1,0,0
IV,2013,46F2,0,0
IV,2013,46F3,0,0
IV,2013,46G1,3.6543224311,0
IV,2013,47E6,0,0
IV,2013,47E7,0,0
IV,2013,47E8,0,0
IV,2013,47E9,0.1313892093,0
IV,2013,47F0,0.0327999439,0
IV,2013,47F1,0,0
IV,2013,47F2,0,0
IV,2013,47F3,0,0
IV,2013,48E6,0,0
IV,2013,48E7,0,0
IV,2013,48E8,0,0
IV,2013,48E9,0,0
IV,2013,48F0,0,0
IV,2013,48F1,0,0
IV,2013,48F2,0,0
IV,2013,48F3,0,0
IV,2013,49E6,0,0
IV,2013,49E7,0,0
IV,2013,49E8,0,0
IV,2013,49E9,0,0
IV,2013,49F0,0,0
IV,2013,49F1,0,0
IV,2013,49F2,0,0
IV,2013,49F3,0,0
IV,2013,50E6,0,0
IV,2013,50E7,0,0
IV,2013,50E8,0,0
IV,2013,50E9,0,0
IV,2013,50F0,0,0
IV,2013,50F1,0,0
IV,2013,50F2,0,0
IV,2013,50F3,0,0
IV,2013,51E6,0,0
IV,2013,51E7,0,0
IV,2013,51E8,0,0
IV,2013,51E9,0,0
IV,2013,51F0,0,0
IV,2013,51F1,0,0
IV,2013,51F2,0,0
IV,2013,51F3,0,0
IV,2013,52E6,0,0
IV,2013,52E7,0,0
IV,2013,52E8,0,0
IV,2013,52E9,0,0
IV,2013,52F0,0,0
IV,2013,52F1,0,0
IV,2013,52F2,0,0
IV,2013,52F3,0,0
IV,2014,31F1,14.064678718,0
IV,2014,31F2,0,0
IV,2014,31F3,0,0
IV,2014,32F0,23.037146454,0
IV,2014,32F1,0.0030048452,0
IV,2014,32F2,0,0
IV,2014,32F3,0,0
IV,2014,33F1,0.1492406444,0
IV,2014,33F2,0,0
IV,2014,33F3,0,0
IV,2014,33F4,90.075385179,0
IV,2014,33F5,0,0
IV,2014,34F0,0,0
IV,2014,34F1,0.3074958244,0
IV,2014,34F2,0,0
IV,2014,34F3,2.7038660816,0
IV,2014,34F4,61.338932389,0
IV,2014,34F5,0,0
IV,2014,35F0,0,0
IV,2014,35F1,0,0
IV,2014,35F2,0,0
IV,2014,35F3,1226.1833687,0
IV,2014,35F4,964.50522505,0
IV,2014,35F5,0,0
IV,2014,35F6,0,0
IV,2014,35F7,0,0
IV,2014,36E9,0,0
IV,2014,36F0,0,0
IV,2014,36F1,2.4545203194,0
IV,2014,36F2,4.3732326773,0
IV,2014,36F3,272.70239435,0
IV,2014,36F4,525.54189802,0
IV,2014,36F5,0,0
IV,2014,36F6,0,0
IV,2014,36F7,0,0
IV,2014,36F8,0,0
IV,2014,36F9,0,0
IV,2014,37E9,0,0
IV,2014,37F0,16.466061043,0
IV,2014,37F1,17.859234316,0
IV,2014,37F2,345.75018822,0
IV,2014,37F3,3492.0203575,3
IV,2014,37F4,1520.7206497,3
IV,2014,37F5,1755.4770401,0
IV,2014,37F6,0,0
IV,2014,37F7,0.3852317446,0
IV,2014,37F8,0,0
IV,2014,38E8,0,0
IV,2014,38E9,0,0
IV,2014,38F0,0.1691298393,0
IV,2014,38F1,40.628784295,0
IV,2014,38F2,119.276873,0
IV,2014,38F3,7832.5709943,2
IV,2014,38F4,5433.7915048,0
IV,2014,38F5,6645.3696066,2
IV,2014,38F6,4177.0991583,1
IV,2014,38F7,0.0026102906,0
IV,2014,38F8,0,0
IV,2014,39E8,0,0
IV,2014,39E9,0,0
IV,2014,39F0,0.0476446383,0
IV,2014,39F1,21.331036576,0
IV,2014,39F2,2.9751861143,0
IV,2014,39F3,9010.0347532,1
IV,2014,39F4,10518.927883,0
IV,2014,39F5,17763.321019,7
IV,2014,39F6,6324.9416002,2
IV,2014,39F7,957.92049089,4
IV,2014,39F8,2361.4358528,3
IV,2014,40E7,0,0
IV,2014,40E8,0,0
IV,2014,40E9,0,0
IV,2014,40F0,66.775410686,0
IV,2014,40F1,0.0361386786,0
IV,2014,40F2,0,0
IV,2014,40F3,0,0
IV,2014,40F4,3026.9309834,0
IV,2014,40F5,17614.113146,6
IV,2014,40F6,5612.3014333,11
IV,2014,40F7,9401.3840042,8
IV,2014,40F8,4057.1476415,9
IV,2014,41E6,0,0
IV,2014,41E7,0.0043504843,0
IV,2014,41E8,0,0
IV,2014,41E9,0,0
IV,2014,41F0,0,0
IV,2014,41F1,14.064224641,0
IV,2014,41F2,0.4350484278,0
IV,2014,41F3,0.0380202408,0
IV,2014,41F4,10.356073499,0
IV,2014,41F5,2250.039762,7
IV,2014,41F6,6737.3266996,10
IV,2014,41F7,6990.2099413,24
IV,2014,41F8,547.06391438,4
IV,2014,41G0,83.094450535,0
IV,2014,41G1,779.44008559,3
IV,2014,41G2,69.588278239,1
IV,2014,42E7,0,0
IV,2014,42E8,0,0
IV,2014,42E9,1.6042598653,0
IV,2014,42F0,0,0
IV,2014,42F1,0,0
IV,2014,42F2,0,0
IV,2014,42F3,0,0
IV,2014,42F4,0.0420636818,0
IV,2014,42F5,3.8241148895,1
IV,2014,42F6,1429.8156706,2
IV,2014,42F7,377.95875208,2
IV,2014,42F8,618.56168696,2
IV,2014,42G0,19.410285973,0
IV,2014,42G1,59.404561438,0
IV,2014,42G2,12.020382374,0
IV,2014,43E7,0,0
IV,2014,43E8,0,0
IV,2014,43E9,209.61499559,0
IV,2014,43F0,0,0
IV,2014,43F1,0.0435048428,0
IV,2014,43F2,0,0
IV,2014,43F3,0,0
IV,2014,43F4,8.0129205058,0
IV,2014,43F5,0,0
IV,2014,43F6,64.370356731,0
IV,2014,43F7,12.340667512,0
IV,2014,43F8,2824.9937048,2
IV,2014,43F9,86.581619139,1
IV,2014,43G0,3929.0122207,4
IV,2014,43G1,222.66959612,0
IV,2014,43G2,61.599326389,0
IV,2014,44E6,0,0
IV,2014,44E7,0,0
IV,2014,44E8,0,0
IV,2014,44E9,0,0
IV,2014,44F0,0,0
IV,2014,44F1,0,0
IV,2014,44F2,0,0
IV,2014,44F3,0,0
IV,2014,44F4,0,0
IV,2014,44F5,0,0
IV,2014,44F8,0.5485619456,1
IV,2014,44F9,1350.6453455,9
IV,2014,44G0,7548.1755854,9
IV,2014,44G1,851.08762721,2
IV,2014,44G2,4.5072677845,
IV,2014,45E6,0,0
IV,2014,45E7,0,0
IV,2014,45E8,0,0
IV,2014,45E9,0.0042161176,0
IV,2014,45F0,0.5141313956,0
IV,2014,45F1,0.0227076219,0
IV,2014,45F2,0,0
IV,2014,45F3,0,0
IV,2014,45F4,0,0
IV,2014,45F9,0,0
IV,2014,45G0,0,0
IV,2014,45G1,453.23582419,0
IV,2014,46E6,0,0
IV,2014,46E7,0,0
IV,2014,46E8,0,0
IV,2014,46E9,0.1451521481,0
IV,2014,46F0,0.781176297,0
IV,2014,46F1,0.0041950855,0
IV,2014,46F2,0,0
IV,2014,46F3,0,0
IV,2014,46G1,0,1
IV,2014,47E6,0,0
IV,2014,47E7,0,0
IV,2014,47E8,0,0
IV,2014,47E9,0.0443564627,0
IV,2014,47F0,0.0135291738,0
IV,2014,47F1,0,0
IV,2014,47F2,0,0
IV,2014,47F3,0,0
IV,2014,48E6,0,0
IV,2014,48E7,0,0
IV,2014,48E8,0,0
IV,2014,48E9,0,0
IV,2014,48F0,0,0
IV,2014,48F1,0,0
IV,2014,48F2,0,0
IV,2014,48F3,0,0
IV,2014,49E6,0,0
IV,2014,49E7,0,0
IV,2014,49E8,0,0
IV,2014,49E9,0,0
IV,2014,49F0,3.7812613531,0
IV,2014,49F1,2.2630995257,0
IV,2014,49F2,0,0
IV,2014,49F3,0,0
IV,2014,50E6,0,0
IV,2014,50E7,0,0
IV,2014,50E8,0,0
IV,2014,50E9,0,0
IV,2014,50F0,0.0323864679,0
IV,2014,50F1,0,0
IV,2014,50F2,0,0
IV,2014,50F3,0,0
IV,2014,51E6,0,0
IV,2014,51E7,0,0
IV,2014,51E8,0,0
IV,2014,51E9,0,0
IV,2014,51F0,0,0
IV,2014,51F1,0,0
IV,2014,51F2,0,0
IV,2014,51F3,0,0
IV,2014,52E6,0,0
IV,2014,52E7,0,0
IV,2014,52E8,0,0
IV,2014,52E9,0,0
IV,2014,52F0,0,0
IV,2014,52F1,0,0
IV,2014,52F2,0,0
IV,2014,52F3,0,0
IV,2015,29E7,348.40129374,
IV,2015,31F1,21.707528402,0
IV,2015,31F2,0,0
IV,2015,31F3,0.4466528138,0
IV,2015,32F0,8.9532211894,0
IV,2015,32F1,0.3488529878,0
IV,2015,32F2,0,0
IV,2015,32F3,0.3911993042,0
IV,2015,33F1,1.0979794905,0
IV,2015,33F2,0,0
IV,2015,33F3,1480.2437269,0
IV,2015,33F4,4343.8548265,0
IV,2015,33F5,0,0
IV,2015,34F0,0,0
IV,2015,34F1,0.9245612422,0
IV,2015,34F2,399.27726501,0
IV,2015,34F3,5805.3999778,1
IV,2015,34F4,2189.578391,0
IV,2015,34F5,0,0
IV,2015,35F0,0,0
IV,2015,35F1,0,0
IV,2015,35F2,3661.9053612,1
IV,2015,35F3,26050.33172,3
IV,2015,35F4,1681.6109283,0
IV,2015,35F5,257.19538742,0
IV,2015,35F6,0,0
IV,2015,35F7,0,0
IV,2015,36E9,0,0
IV,2015,36F0,0,0
IV,2015,36F1,290.64427402,0
IV,2015,36F2,315.36397596,0
IV,2015,36F3,13386.288057,2
IV,2015,36F4,10015.368352,7
IV,2015,36F5,7525.5975699,2
IV,2015,36F6,21.94083856,0
IV,2015,36F7,1634.4813135,0
IV,2015,36F8,278.16820251,1
IV,2015,36F9,0,0
IV,2015,37E9,0.4357579973,0
IV,2015,37F0,53.945170845,0
IV,2015,37F1,276.58412913,0
IV,2015,37F2,5450.1586408,1
IV,2015,37F3,15551.203493,2
IV,2015,37F4,14710.454221,6
IV,2015,37F5,3295.9888121,1
IV,2015,37F6,1643.503014,0
IV,2015,37F7,18554.457067,6
IV,2015,37F8,4491.3355803,0
IV,2015,38E8,0,0
IV,2015,38E9,0,0
IV,2015,38F0,115.3551497,0
IV,2015,38F1,471.75580669,0
IV,2015,38F2,0.0527817631,0
IV,2015,38F3,4246.4109005,0
IV,2015,38F4,25216.452812,10
IV,2015,38F5,5583.707413,2
IV,2015,38F6,10218.38103,4
IV,2015,38F7,2797.8020476,6
IV,2015,38F8,3951.0182309,8
IV,2015,39E8,0,0
IV,2015,39E9,0,0
IV,2015,39F0,263.97239213,0
IV,2015,39F1,218.59736973,0
IV,2015,39F2,39.978540561,0
IV,2015,39F3,528.44180977,1
IV,2015,39F4,5742.9981457,0
IV,2015,39F5,8378.5029768,3
IV,2015,39F6,24009.436262,23
IV,2015,39F7,1323.2962485,10
IV,2015,39F8,4402.7313981,18
IV,2015,40E7,0,0
IV,2015,40E8,0,0
IV,2015,40E9,0,0
IV,2015,40F0,3.3442285247,0
IV,2015,40F1,10.327881907,0
IV,2015,40F2,5.9349382643,0
IV,2015,40F3,0.5272428845,0
IV,2015,40F4,198.55772794,0
IV,2015,40F5,17006.325779,5
IV,2015,40F6,4952.8846686,5
IV,2015,40F7,4546.5046502,11
IV,2015,40F8,11768.34956,25
IV,2015,41E6,0,0
IV,2015,41E7,0,0
IV,2015,41E8,20.071367386,0
IV,2015,41E9,0,0
IV,2015,41F0,0.2701699583,0
IV,2015,41F1,0.9437680396,0
IV,2015,41F2,0,0
IV,2015,41F3,92.699404025,0
IV,2015,41F4,12.879971191,0
IV,2015,41F5,2911.9343254,0
IV,2015,41F6,2422.221512,0
IV,2015,41F7,1281.1023019,2
IV,2015,41F8,3465.6935633,18
IV,2015,41G0,24.192930203,0
IV,2015,41G1,147.68684416,0
IV,2015,41G2,0,0
IV,2015,42E7,0,0
IV,2015,42E8,0,0
IV,2015,42E9,0.0290505332,0
IV,2015,42F0,0,0
IV,2015,42F1,0,0
IV,2015,42F2,0,0
IV,2015,42F3,0,0
IV,2015,42F4,0,0
IV,2015,42F5,0.7096620265,0
IV,2015,42F6,9.5550547597,0
IV,2015,42F7,90.184134419,0
IV,2015,42F8,651.71786349,0
IV,2015,42G0,30.145839005,2
IV,2015,42G1,30.993787952,1
IV,2015,42G2,0.2520614074,0
IV,2015,43E7,0,0
IV,2015,43E8,0,0
IV,2015,43E9,0,0
IV,2015,43F0,0,0
IV,2015,43F1,0,0
IV,2015,43F2,0,0
IV,2015,43F3,0,0
IV,2015,43F4,0,0
IV,2015,43F5,0,0
IV,2015,43F6,5.115900027,0
IV,2015,43F7,18.315195012,0
IV,2015,43F8,41.636313899,0
IV,2015,43F9,0.1629580367,0
IV,2015,43G0,3794.2805486,14
IV,2015,43G1,401.70945309,2
IV,2015,43G2,5.0412281472,0
IV,2015,44E6,0,0
IV,2015,44E7,0,0
IV,2015,44E8,0,0
IV,2015,44E9,0,0
IV,2015,44F0,0,0
IV,2015,44F1,0,0
IV,2015,44F2,0,0
IV,2015,44F3,0,0
IV,2015,44F4,0,0
IV,2015,44F5,0,0
IV,2015,44F8,0.0703259885,0
IV,2015,44F9,20.857272986,0
IV,2015,44G0,4978.3217009,32
IV,2015,44G1,3217.8151437,4
IV,2015,45E6,0,0
IV,2015,45E7,0,0
IV,2015,45E8,0,0
IV,2015,45E9,0.1703935114,0
IV,2015,45F0,23.220974185,0
IV,2015,45F1,0,0
IV,2015,45F2,0,0
IV,2015,45F3,0,0
IV,2015,45F4,0,0
IV,2015,45F9,0,0
IV,2015,45G0,0,0
IV,2015,45G1,173.04418913,5
IV,2015,46E6,0,0
IV,2015,46E7,0,0
IV,2015,46E8,0,0
IV,2015,46E9,0.1903042713,0
IV,2015,46F0,2.3059857605,0
IV,2015,46F1,0,0
IV,2015,46F2,0,0
IV,2015,46F3,0,0
IV,2015,46G1,25.206140736,0
IV,2015,47E6,0,0
IV,2015,47E7,0,0
IV,2015,47E8,0,0
IV,2015,47E9,0.0170242976,0
IV,2015,47F0,0,0
IV,2015,47F1,0,0
IV,2015,47F2,0,0
IV,2015,47F3,0,0
IV,2015,48E6,0,0
IV,2015,48E7,0,0
IV,2015,48E8,0,0
IV,2015,48E9,0,0
IV,2015,48F0,0,0
IV,2015,48F1,0,0
IV,2015,48F2,0,0
IV,2015,48F3,0,0
IV,2015,49E6,0,0
IV,2015,49E7,0,0
IV,2015,49E8,0,0
IV,2015,49E9,0,0
IV,2015,49F0,0,0
IV,2015,49F1,0,0
IV,2015,49F2,0,0
IV,2015,49F3,0,0
IV,2015,50E6,0,0
IV,2015,50E7,0,0
IV,2015,50E8,0,0
IV,2015,50E9,0,0
IV,2015,50F0,0,0
IV,2015,50F1,0,0
IV,2015,50F2,0,0
IV,2015,50F3,0,0
IV,2015,51E6,0,0
IV,2015,51E7,0,0
IV,2015,51E8,0,0
IV,2015,51E9,0,0
IV,2015,51F0,0,0
IV,2015,51F1,0,0
IV,2015,51F2,0,0
IV,2015,51F3,0,0
IV,2015,52E6,0,0
IV,2015,52E7,0,0
IV,2015,52E8,0,0
IV,2015,52E9,0,0
IV,2015,52F0,0,0
IV,2015,52F1,0,0
IV,2015,52F2,0,0
IV,2015,52F3,0,0
IV,2016,29E7,239.42016724,
IV,2016,31F0,1.5538221448,
IV,2016,31F1,9.1157565827,0
IV,2016,31F2,0.0466146643,0
IV,2016,31F3,1.3259282302,0
IV,2016,32F0,8.3802807675,0
IV,2016,32F1,1.6232262006,0
IV,2016,32F2,2.9305085651,0
IV,2016,32F3,0.0559375972,0
IV,2016,33F1,0.3894914176,0
IV,2016,33F2,0,0
IV,2016,33F3,570.70013508,0
IV,2016,33F4,3891.8634869,4
IV,2016,33F5,0,0
IV,2016,34F0,0,0
IV,2016,34F1,0.5407301064,0
IV,2016,34F2,0,0
IV,2016,34F3,1393.4262871,1
IV,2016,34F4,438.53463377,0
IV,2016,34F5,0,0
IV,2016,35F0,0,0
IV,2016,35F1,0,0
IV,2016,35F2,402.35861472,0
IV,2016,35F3,7585.1826566,7
IV,2016,35F4,6098.2179864,4
IV,2016,35F5,0,0
IV,2016,35F6,0,0
IV,2016,35F7,0,0
IV,2016,36E9,0,0
IV,2016,36F0,0,0
IV,2016,36F1,39.68664125,0
IV,2016,36F2,899.96310177,0
IV,2016,36F3,10796.00963,5
IV,2016,36F4,7053.7028499,3
IV,2016,36F5,3549.3104682,3
IV,2016,36F6,421.6761315,0
IV,2016,36F7,9596.4277041,4
IV,2016,36F8,772.57721563,0
IV,2016,36F9,0,0
IV,2016,37E9,0,0
IV,2016,37F0,0,0
IV,2016,37F1,88.534388431,0
IV,2016,37F2,3034.986194,2
IV,2016,37F3,8405.305418,3
IV,2016,37F4,9974.9063611,2
IV,2016,37F5,3955.5524373,0
IV,2016,37F6,4138.1615242,0
IV,2016,37F7,31916.37861,7
IV,2016,37F8,6771.5567765,4
IV,2016,38E8,0,0
IV,2016,38E9,0,0
IV,2016,38F0,0,0
IV,2016,38F1,0.1671792982,0
IV,2016,38F2,442.12457021,0
IV,2016,38F3,8262.0878873,2
IV,2016,38F4,9679.7057545,8
IV,2016,38F5,9415.5465799,4
IV,2016,38F6,5354.501442,3
IV,2016,38F7,941.33879239,0
IV,2016,38F8,694.03572588,0
IV,2016,39E8,0,0
IV,2016,39E9,1.8243129481,0
IV,2016,39F0,0.032500425,0
IV,2016,39F1,6.6084073391,0
IV,2016,39F2,63.067269126,0
IV,2016,39F3,998.89375922,1
IV,2016,39F4,3821.8908453,1
IV,2016,39F5,14757.229146,6
IV,2016,39F6,16121.640693,9
IV,2016,39F7,694.5933149,0
IV,2016,39F8,2299.2849404,0
IV,2016,40E7,0,0
IV,2016,40E8,0,0
IV,2016,40E9,0.9457847542,0
IV,2016,40F0,13.310961351,0
IV,2016,40F1,0.0353943468,0
IV,2016,40F2,0,0
IV,2016,40F3,0,0
IV,2016,40F4,232.91037307,0
IV,2016,40F5,21749.901471,12
IV,2016,40F6,11638.842185,11
IV,2016,40F7,2161.5029648,0
IV,2016,40F8,2393.6672411,0
IV,2016,41E6,0,0
IV,2016,41E7,0,0
IV,2016,41E8,0.0967296858,0
IV,2016,41E9,0,0
IV,2016,41F0,0,0
IV,2016,41F1,0,0
IV,2016,41F2,0,0
IV,2016,41F3,9.9978407093,0
IV,2016,41F4,1.0124973692,0
IV,2016,41F5,1652.1261886,1
IV,2016,41F6,1930.9209577,2
IV,2016,41F7,1403.2605946,0
IV,2016,41F8,461.63356159,0
IV,2016,41G0,306.08795987,0
IV,2016,41G1,914.15405114,2
